处方类型,CV_ka,CV_V,样本量,试验编号,GMR (%),90% CI 低 (%),90% CI 高 (%),均值差 (log),SE,是否通过BE
劣质处方,0.6,0.45,24,240,117.39,100.69,136.87,0.1603,0.0896,失败
劣质处方,0.6,0.45,24,241,115.77,101.62,131.9,0.1464,0.0761,失败
劣质处方,0.6,0.45,24,242,101.66,88.59,116.65,0.0164,0.0803,通过
劣质处方,0.6,0.45,24,243,120.13,104.14,138.56,0.1834,0.0833,失败
劣质处方,0.6,0.45,24,244,109.42,95.63,125.2,0.09,0.0786,失败
劣质处方,0.6,0.45,24,245,102.9,85.36,124.04,0.0286,0.109,通过
劣质处方,0.6,0.45,24,246,105.76,93.78,119.27,0.056,0.0702,通过
劣质处方,0.6,0.45,24,247,115.27,99.85,133.09,0.1421,0.0838,失败
劣质处方,0.6,0.45,24,248,91.75,80.97,103.96,-0.0861,0.0729,通过
劣质处方,0.6,0.45,24,249,107.12,90.92,126.2,0.0687,0.0957,失败
劣质处方,0.6,0.45,24,250,101.72,86.09,120.18,0.017,0.0973,通过
劣质处方,0.6,0.45,24,251,102.26,82.51,126.73,0.0223,0.1252,失败
劣质处方,0.6,0.45,24,252,124.62,106.88,145.3,0.2201,0.0896,失败
劣质处方,0.6,0.45,24,253,113.1,97.88,130.69,0.1231,0.0843,失败
劣质处方,0.6,0.45,24,254,102.26,86.98,120.22,0.0224,0.0944,通过
劣质处方,0.6,0.45,24,255,112.48,95.33,132.71,0.1176,0.0965,失败
劣质处方,0.6,0.45,24,256,120.83,102.79,142.04,0.1892,0.0943,失败
劣质处方,0.6,0.45,24,257,111.28,97.75,126.69,0.1069,0.0756,失败
劣质处方,0.6,0.45,24,258,114.35,99.33,131.64,0.1341,0.0822,失败
劣质处方,0.6,0.45,24,259,114.53,94.53,138.77,0.1357,0.112,失败
劣质处方,0.6,0.45,24,260,95.82,83.79,109.56,-0.0427,0.0782,通过
劣质处方,0.6,0.45,24,261,104.03,92.96,116.42,0.0395,0.0656,通过
劣质处方,0.6,0.45,24,262,131.86,113.22,153.59,0.2766,0.089,失败
劣质处方,0.6,0.45,24,263,104.52,94.34,115.79,0.0442,0.0598,通过
劣质处方,0.6,0.45,24,264,119.08,102.76,137.98,0.1746,0.086,失败
劣质处方,0.6,0.45,24,265,101.57,87.46,117.97,0.0156,0.0873,通过
劣质处方,0.6,0.45,24,266,113.15,94.6,135.34,0.1236,0.1045,失败
劣质处方,0.6,0.45,24,267,112.85,97.5,130.61,0.1209,0.0853,失败
劣质处方,0.6,0.45,24,268,111.26,99.31,124.64,0.1067,0.0663,通过
劣质处方,0.6,0.45,24,269,111.5,96.14,129.32,0.1089,0.0865,失败
劣质处方,0.6,0.45,24,270,131.89,114.39,152.07,0.2768,0.0831,失败
劣质处方,0.6,0.45,24,271,90.05,79.1,102.51,-0.1048,0.0756,失败
劣质处方,0.6,0.45,24,272,116.24,101.2,133.52,0.1505,0.0808,失败
劣质处方,0.6,0.45,24,273,111.74,93.59,133.4,0.111,0.1034,失败
劣质处方,0.6,0.45,24,274,113.66,97.73,132.18,0.128,0.0881,失败
劣质处方,0.6,0.45,24,275,101.79,89.73,115.47,0.0178,0.0736,通过
劣质处方,0.6,0.45,24,276,114.54,100.63,130.37,0.1357,0.0755,失败
劣质处方,0.6,0.45,24,277,114.6,99.87,131.5,0.1363,0.0803,失败
劣质处方,0.6,0.45,24,278,98.25,86.31,111.85,-0.0176,0.0756,通过
劣质处方,0.6,0.45,24,279,114.41,99.21,131.94,0.1346,0.0832,失败
劣质处方,0.6,0.45,24,280,90.65,76.61,107.26,-0.0982,0.0982,失败
劣质处方,0.6,0.45,24,281,130.5,111.12,153.25,0.2662,0.0938,失败
劣质处方,0.6,0.45,24,282,101.89,90.55,114.66,0.0188,0.0689,通过
劣质处方,0.6,0.45,24,283,100.36,87.53,115.08,0.0036,0.0798,通过
劣质处方,0.6,0.45,24,284,103.86,89.91,119.98,0.0379,0.0842,通过
劣质处方,0.6,0.45,24,285,111.98,92.98,134.85,0.1131,0.1084,失败
劣质处方,0.6,0.45,24,286,116.05,99.6,135.21,0.1488,0.0892,失败
劣质处方,0.6,0.45,24,287,105.74,88.25,126.7,0.0558,0.1055,失败
劣质处方,0.6,0.45,24,288,94.25,81.16,109.46,-0.0592,0.0873,通过
劣质处方,0.6,0.45,24,289,127.54,110.97,146.59,0.2433,0.0812,失败
劣质处方,0.6,0.45,24,290,125.31,102.44,153.29,0.2257,0.1176,失败
劣质处方,0.6,0.45,24,291,115.4,101.2,131.6,0.1433,0.0766,失败
劣质处方,0.6,0.45,24,292,109.4,93.45,128.09,0.0899,0.092,失败
劣质处方,0.6,0.45,24,293,112.1,96.74,129.9,0.1142,0.086,失败
劣质处方,0.6,0.45,24,294,95.3,79.43,114.35,-0.0481,0.1063,失败
劣质处方,0.6,0.45,24,295,118.73,103.14,136.67,0.1717,0.0821,失败
劣质处方,0.6,0.45,24,296,104.51,87.08,125.44,0.0441,0.1065,失败
劣质处方,0.6,0.45,24,297,103.44,87.03,122.94,0.0338,0.1008,通过
劣质处方,0.6,0.45,24,298,111.79,95.46,130.91,0.1115,0.0921,失败
劣质处方,0.6,0.45,24,299,115.44,101.67,131.08,0.1436,0.0741,失败
劣质处方,0.6,0.45,24,300,111.16,92.97,132.91,0.1058,0.1043,失败
劣质处方,0.6,0.45,24,301,123.67,106.48,143.64,0.2125,0.0873,失败
劣质处方,0.6,0.45,24,302,113.6,100.67,128.2,0.1276,0.0705,失败
劣质处方,0.6,0.45,24,303,115.62,96.05,139.18,0.1452,0.1082,失败
劣质处方,0.6,0.45,24,304,123.19,106.98,141.87,0.2086,0.0824,失败
劣质处方,0.6,0.45,24,305,115.36,96.71,137.61,0.1429,0.1029,失败
劣质处方,0.6,0.45,24,306,136.11,116.11,159.55,0.3083,0.0927,失败
劣质处方,0.6,0.45,24,307,123.02,103.81,145.79,0.2072,0.0991,失败
劣质处方,0.6,0.45,24,308,109.12,95.22,125.04,0.0873,0.0795,失败
劣质处方,0.6,0.45,24,309,113.55,94.67,136.19,0.1271,0.1061,失败
劣质处方,0.6,0.45,24,310,93.86,76.65,114.93,-0.0634,0.1182,失败
劣质处方,0.6,0.45,24,311,107.44,87.59,131.77,0.0717,0.1191,失败
劣质处方,0.6,0.45,24,312,118.62,101.91,138.06,0.1707,0.0886,失败
劣质处方,0.6,0.45,24,313,103.83,88.42,121.92,0.0376,0.0937,通过
劣质处方,0.6,0.45,24,314,115.5,100.04,133.36,0.1441,0.0839,失败
劣质处方,0.6,0.45,24,315,104.44,90.25,120.87,0.0435,0.0852,通过
劣质处方,0.6,0.45,24,316,120.49,105.58,137.51,0.1864,0.0771,失败
劣质处方,0.6,0.45,24,317,130.51,107.98,157.75,0.2663,0.1106,失败
劣质处方,0.6,0.45,24,318,115.97,101.85,132.04,0.1481,0.0757,失败
劣质处方,0.6,0.45,24,319,123.34,106.43,142.93,0.2098,0.086,失败
劣质处方,0.6,0.45,24,320,108.66,96.56,122.27,0.083,0.0688,通过
劣质处方,0.6,0.45,24,321,122.81,106.52,141.59,0.2055,0.083,失败
劣质处方,0.6,0.45,24,322,111.94,99.14,126.4,0.1128,0.0709,失败
劣质处方,0.6,0.45,24,323,112.94,101.94,125.14,0.1217,0.0598,失败
劣质处方,0.6,0.45,24,324,107.08,89.71,127.81,0.0684,0.1033,失败
劣质处方,0.6,0.45,24,325,100.26,86.76,115.86,0.0026,0.0844,通过
劣质处方,0.6,0.45,24,326,106.37,90.28,125.34,0.0618,0.0957,失败
劣质处方,0.6,0.45,24,327,100.7,87.57,115.8,0.007,0.0815,通过
劣质处方,0.6,0.45,24,328,115.45,102.39,130.18,0.1437,0.0701,失败
劣质处方,0.6,0.45,24,329,115.0,96.34,137.28,0.1398,0.1033,失败
劣质处方,0.6,0.45,24,330,122.86,106.23,142.08,0.2058,0.0848,失败
劣质处方,0.6,0.45,24,331,104.86,92.2,119.25,0.0474,0.0751,通过
劣质处方,0.6,0.45,24,332,96.78,86.81,107.9,-0.0327,0.0635,通过
劣质处方,0.6,0.45,24,333,103.68,89.5,120.1,0.0361,0.0858,通过
劣质处方,0.6,0.45,24,334,126.14,108.81,146.24,0.2323,0.0862,失败
劣质处方,0.6,0.45,24,335,106.03,92.81,121.13,0.0585,0.0777,通过
劣质处方,0.6,0.45,24,336,118.83,102.03,138.39,0.1725,0.0889,失败
劣质处方,0.6,0.45,24,337,95.22,80.42,112.74,-0.049,0.0986,通过
劣质处方,0.6,0.45,24,338,111.19,96.64,127.92,0.106,0.0818,失败
劣质处方,0.6,0.45,24,339,117.02,102.33,133.82,0.1572,0.0783,失败
劣质处方,0.6,0.45,24,340,108.44,92.46,127.18,0.081,0.093,失败
劣质处方,0.6,0.45,24,341,116.84,103.46,131.96,0.1557,0.071,失败
劣质处方,0.6,0.45,24,342,99.28,84.38,116.81,-0.0072,0.0949,通过
劣质处方,0.6,0.45,24,343,99.95,84.21,118.63,-0.0005,0.1,通过
劣质处方,0.6,0.45,24,344,105.09,91.28,120.99,0.0497,0.0822,通过
劣质处方,0.6,0.45,24,345,103.65,89.7,119.77,0.0358,0.0843,通过
劣质处方,0.6,0.45,24,346,107.54,91.38,126.55,0.0727,0.095,失败
劣质处方,0.6,0.45,24,347,103.78,88.84,121.24,0.0371,0.0907,通过
劣质处方,0.6,0.45,24,348,111.7,95.24,131.01,0.1107,0.093,失败
劣质处方,0.6,0.45,24,349,118.28,103.78,134.8,0.1679,0.0763,失败
劣质处方,0.6,0.45,24,350,106.58,92.46,122.86,0.0638,0.0829,通过
劣质处方,0.6,0.45,24,351,112.45,96.51,131.02,0.1173,0.0892,失败
劣质处方,0.6,0.45,24,352,120.28,104.01,139.11,0.1847,0.0848,失败
劣质处方,0.6,0.45,24,353,123.47,106.18,143.58,0.2108,0.088,失败
劣质处方,0.6,0.45,24,354,96.26,83.48,110.98,-0.0382,0.0831,通过
劣质处方,0.6,0.45,24,355,103.53,88.67,120.89,0.0347,0.0904,通过
劣质处方,0.6,0.45,24,356,97.0,83.55,112.62,-0.0305,0.0871,通过
劣质处方,0.6,0.45,24,357,117.54,98.39,140.42,0.1616,0.1038,失败
劣质处方,0.6,0.45,24,358,103.39,87.22,122.56,0.0333,0.0992,通过
劣质处方,0.6,0.45,24,359,100.35,86.51,116.4,0.0035,0.0866,通过
劣质处方,0.6,0.45,24,360,110.68,95.65,128.06,0.1014,0.0851,失败
劣质处方,0.6,0.45,24,361,126.36,105.26,151.7,0.234,0.1066,失败
劣质处方,0.6,0.45,24,362,120.17,107.51,134.32,0.1838,0.065,失败
劣质处方,0.6,0.45,24,363,106.28,90.18,125.26,0.0609,0.0959,失败
劣质处方,0.6,0.45,24,364,111.98,97.9,128.1,0.1132,0.0784,失败
劣质处方,0.6,0.45,24,365,118.5,102.12,137.5,0.1697,0.0868,失败
劣质处方,0.6,0.45,24,366,88.69,77.0,102.16,-0.12,0.0825,失败
劣质处方,0.6,0.45,24,367,105.42,90.01,123.48,0.0528,0.0922,通过
劣质处方,0.6,0.45,24,368,102.58,90.58,116.17,0.0255,0.0726,通过
劣质处方,0.6,0.45,24,369,105.66,89.41,124.87,0.0551,0.0974,通过
劣质处方,0.6,0.45,24,370,103.17,89.94,118.35,0.0312,0.0801,通过
劣质处方,0.6,0.45,24,371,109.07,91.26,130.37,0.0868,0.1041,失败
劣质处方,0.6,0.45,24,372,97.37,85.15,111.34,-0.0267,0.0782,通过
劣质处方,0.6,0.45,24,373,108.98,95.12,124.87,0.086,0.0794,通过
劣质处方,0.6,0.45,24,374,107.96,94.33,123.57,0.0766,0.0788,通过
劣质处方,0.6,0.45,24,375,141.27,117.99,169.14,0.3455,0.1051,失败
劣质处方,0.6,0.45,24,376,110.18,95.86,126.65,0.097,0.0813,失败
劣质处方,0.6,0.45,24,377,111.8,96.37,129.7,0.1116,0.0867,失败
劣质处方,0.6,0.45,24,378,116.47,100.57,134.88,0.1524,0.0856,失败
劣质处方,0.6,0.45,24,379,96.44,83.5,111.38,-0.0363,0.0841,通过
劣质处方,0.6,0.45,24,380,108.68,93.52,126.3,0.0832,0.0877,失败
劣质处方,0.6,0.45,24,381,108.11,92.43,126.45,0.078,0.0914,失败
劣质处方,0.6,0.45,24,382,113.16,98.24,130.35,0.1237,0.0825,失败
劣质处方,0.6,0.45,24,383,102.5,88.15,119.18,0.0247,0.088,通过
劣质处方,0.6,0.45,24,384,116.23,100.58,134.33,0.1504,0.0844,失败
劣质处方,0.6,0.45,24,385,114.13,98.05,132.86,0.1322,0.0887,失败
劣质处方,0.6,0.45,24,386,107.82,93.24,124.67,0.0753,0.0848,通过
劣质处方,0.6,0.45,24,387,122.43,103.79,144.42,0.2024,0.0964,失败
劣质处方,0.6,0.45,24,388,107.28,93.04,123.7,0.0703,0.0831,通过
劣质处方,0.6,0.45,24,389,108.26,91.45,128.17,0.0794,0.0985,失败
劣质处方,0.6,0.45,24,390,102.54,86.44,121.63,0.0251,0.0996,通过
劣质处方,0.6,0.45,24,391,112.25,93.88,134.22,0.1156,0.1043,失败
劣质处方,0.6,0.45,24,392,109.56,94.66,126.82,0.0913,0.0853,失败
劣质处方,0.6,0.45,24,393,108.71,92.92,127.18,0.0835,0.0916,失败
劣质处方,0.6,0.45,24,394,119.83,102.86,139.6,0.1809,0.0891,失败
劣质处方,0.6,0.45,24,395,106.19,90.16,125.06,0.06,0.0955,失败
劣质处方,0.6,0.45,24,396,115.29,99.12,134.1,0.1423,0.0882,失败
劣质处方,0.6,0.45,24,397,115.66,102.18,130.91,0.1455,0.0723,失败
劣质处方,0.6,0.45,24,398,114.39,99.29,131.79,0.1344,0.0826,失败
劣质处方,0.6,0.45,24,399,100.55,89.35,113.15,0.0055,0.0689,通过
劣质处方,0.6,0.45,24,400,122.62,105.46,142.56,0.2039,0.0879,失败
劣质处方,0.6,0.45,24,401,101.44,91.82,112.07,0.0143,0.0581,通过
劣质处方,0.6,0.45,24,402,100.21,86.4,116.24,0.0021,0.0865,通过
劣质处方,0.6,0.45,24,403,109.64,98.5,122.04,0.092,0.0625,通过
劣质处方,0.6,0.45,24,404,121.89,106.21,139.89,0.1979,0.0803,失败
劣质处方,0.6,0.45,24,405,112.66,99.91,127.03,0.1192,0.07,失败
劣质处方,0.6,0.45,24,406,109.25,94.71,126.03,0.0885,0.0833,失败
劣质处方,0.6,0.45,24,407,106.37,92.54,122.27,0.0617,0.0813,通过
劣质处方,0.6,0.45,24,408,108.14,94.26,124.05,0.0782,0.0801,通过
劣质处方,0.6,0.45,24,409,88.43,77.55,100.83,-0.123,0.0766,失败
劣质处方,0.6,0.45,24,410,110.04,95.42,126.89,0.0956,0.0832,失败
劣质处方,0.6,0.45,24,411,102.63,85.32,123.44,0.0259,0.1078,通过
劣质处方,0.6,0.45,24,412,103.86,91.72,117.62,0.0379,0.0726,通过
劣质处方,0.6,0.45,24,413,96.57,82.31,113.31,-0.0349,0.0932,通过
劣质处方,0.6,0.45,24,414,115.62,99.32,134.6,0.1451,0.0887,失败
劣质处方,0.6,0.45,24,415,115.23,97.85,135.7,0.1417,0.0954,失败
劣质处方,0.6,0.45,24,416,114.69,94.05,139.87,0.1371,0.1158,失败
劣质处方,0.6,0.45,24,417,118.2,103.24,135.33,0.1672,0.079,失败
劣质处方,0.6,0.45,24,418,111.03,96.07,128.31,0.1046,0.0844,失败
劣质处方,0.6,0.45,24,419,106.63,90.11,126.17,0.0642,0.0982,失败
劣质处方,0.6,0.45,24,420,112.47,95.54,132.4,0.1175,0.0952,失败
劣质处方,0.6,0.45,24,421,97.16,84.81,111.31,-0.0288,0.0793,通过
劣质处方,0.6,0.45,24,422,107.66,92.68,125.05,0.0738,0.0874,失败
劣质处方,0.6,0.45,24,423,126.04,106.61,149.02,0.2315,0.0977,失败
劣质处方,0.6,0.45,24,424,109.42,89.59,133.63,0.09,0.1167,失败
劣质处方,0.6,0.45,24,425,116.75,101.61,134.13,0.1548,0.081,失败
劣质处方,0.6,0.45,24,426,103.53,90.31,118.7,0.0347,0.0797,通过
劣质处方,0.6,0.45,24,427,118.87,101.88,138.7,0.1729,0.09,失败
劣质处方,0.6,0.45,24,428,104.29,91.03,119.47,0.042,0.0793,通过
劣质处方,0.6,0.45,24,429,107.29,94.94,121.26,0.0704,0.0714,通过
劣质处方,0.6,0.45,24,430,105.96,91.01,123.36,0.0578,0.0887,通过
劣质处方,0.6,0.45,24,431,88.52,76.83,101.99,-0.1219,0.0826,失败
劣质处方,0.6,0.45,24,432,100.21,83.78,119.85,0.0021,0.1045,通过
劣质处方,0.6,0.45,24,433,108.75,92.74,127.52,0.0839,0.0929,失败
劣质处方,0.6,0.45,24,434,114.32,98.69,132.43,0.1339,0.0858,失败
劣质处方,0.6,0.45,24,435,110.69,96.88,126.47,0.1016,0.0778,失败
劣质处方,0.6,0.45,24,436,111.86,95.72,130.73,0.1121,0.091,失败
劣质处方,0.6,0.45,24,437,127.59,117.4,138.66,0.2436,0.0486,失败
劣质处方,0.6,0.45,24,438,95.19,84.75,106.91,-0.0493,0.0678,通过
劣质处方,0.6,0.45,24,439,128.21,107.94,152.29,0.2485,0.1004,失败
劣质处方,0.6,0.45,24,440,107.97,92.08,126.61,0.0767,0.0929,失败
劣质处方,0.6,0.45,24,441,110.42,94.41,129.13,0.0991,0.0914,失败
劣质处方,0.6,0.45,24,442,104.36,90.83,119.9,0.0427,0.081,通过
劣质处方,0.6,0.45,24,443,126.89,110.6,145.58,0.2382,0.0802,失败
劣质处方,0.6,0.45,24,444,110.56,96.16,127.13,0.1004,0.0815,失败
劣质处方,0.6,0.45,24,445,102.65,85.61,123.08,0.0262,0.1059,通过
劣质处方,0.6,0.45,24,446,97.79,83.05,115.16,-0.0223,0.0954,通过
劣质处方,0.6,0.45,24,447,106.34,90.66,124.73,0.0615,0.0931,通过
劣质处方,0.6,0.45,24,448,96.46,81.73,113.85,-0.036,0.0967,通过
劣质处方,0.6,0.45,24,449,121.0,109.83,133.31,0.1906,0.0565,失败
劣质处方,0.6,0.45,24,450,111.51,93.63,132.8,0.1089,0.102,失败
劣质处方,0.6,0.45,24,451,135.74,118.54,155.44,0.3056,0.0791,失败
劣质处方,0.6,0.45,24,452,110.9,93.57,131.43,0.1034,0.0991,失败
劣质处方,0.6,0.45,24,453,96.06,84.49,109.21,-0.0402,0.0749,通过
劣质处方,0.6,0.45,24,454,129.97,110.63,152.71,0.2622,0.094,失败
劣质处方,0.6,0.45,24,455,109.32,96.72,123.55,0.0891,0.0714,通过
劣质处方,0.6,0.45,24,456,118.95,104.59,135.27,0.1735,0.075,失败
劣质处方,0.6,0.45,24,457,122.41,108.27,138.39,0.2022,0.0716,失败
劣质处方,0.6,0.45,24,458,111.41,96.71,128.33,0.108,0.0825,失败
劣质处方,0.6,0.45,24,459,121.93,101.83,146.0,0.1983,0.1051,失败
劣质处方,0.6,0.45,24,460,125.31,114.13,137.59,0.2256,0.0546,失败
劣质处方,0.6,0.45,24,461,103.79,86.86,124.02,0.0372,0.1039,通过
劣质处方,0.6,0.45,24,462,124.98,111.05,140.67,0.223,0.069,失败
劣质处方,0.6,0.45,24,463,116.62,98.9,137.51,0.1537,0.0962,失败
劣质处方,0.6,0.45,24,464,110.74,95.66,128.21,0.1021,0.0855,失败
劣质处方,0.6,0.45,24,465,109.87,93.54,129.05,0.0941,0.0939,失败
劣质处方,0.6,0.45,24,466,104.17,89.76,120.89,0.0409,0.0869,通过
劣质处方,0.6,0.45,24,467,112.95,102.05,125.03,0.1218,0.0593,失败
劣质处方,0.6,0.45,24,468,117.71,102.22,135.54,0.163,0.0823,失败
劣质处方,0.6,0.45,24,469,122.33,102.34,146.22,0.2015,0.1041,失败
劣质处方,0.6,0.45,24,470,107.08,93.96,122.02,0.0684,0.0762,通过
劣质处方,0.6,0.45,24,471,113.58,101.2,127.47,0.1273,0.0673,失败
劣质处方,0.6,0.45,24,472,112.1,95.78,131.2,0.1142,0.0918,失败
劣质处方,0.6,0.45,24,473,121.39,106.6,138.24,0.1939,0.0758,失败
劣质处方,0.6,0.45,24,474,109.99,92.31,131.07,0.0953,0.1023,失败
劣质处方,0.6,0.45,24,475,108.21,90.23,129.78,0.0789,0.106,失败
劣质处方,0.6,0.45,24,476,134.23,113.18,159.2,0.2944,0.0995,失败
劣质处方,0.6,0.45,24,477,108.75,95.17,124.27,0.0839,0.0778,通过
劣质处方,0.6,0.45,24,478,107.99,92.38,126.23,0.0768,0.0911,失败
劣质处方,0.6,0.45,24,479,109.03,93.14,127.62,0.0864,0.0919,失败
劣质处方,0.6,0.45,24,480,93.99,80.76,109.38,-0.062,0.0885,通过
劣质处方,0.6,0.45,24,481,114.49,98.58,132.96,0.1353,0.0873,失败
劣质处方,0.6,0.45,24,482,96.38,88.43,105.04,-0.0369,0.0502,通过
劣质处方,0.6,0.45,24,483,121.19,97.8,150.18,0.1922,0.1251,失败
劣质处方,0.6,0.45,24,484,112.26,96.4,130.72,0.1156,0.0888,失败
劣质处方,0.6,0.45,24,485,105.73,88.28,126.63,0.0557,0.1052,失败
劣质处方,0.6,0.45,24,486,108.78,95.38,124.05,0.0841,0.0767,通过
劣质处方,0.6,0.45,24,487,106.55,91.95,123.48,0.0635,0.086,通过
劣质处方,0.6,0.45,24,488,111.26,94.78,130.6,0.1067,0.0935,失败
劣质处方,0.6,0.45,24,489,107.54,95.69,120.85,0.0727,0.0681,通过
劣质处方,0.6,0.45,24,490,108.17,91.97,127.23,0.0786,0.0947,失败
劣质处方,0.6,0.45,24,491,108.65,92.97,126.98,0.083,0.0909,失败
劣质处方,0.6,0.45,24,492,97.63,83.39,114.31,-0.024,0.092,通过
劣质处方,0.6,0.45,24,493,105.55,92.21,120.82,0.054,0.0788,通过
劣质处方,0.6,0.45,24,494,95.69,81.21,112.75,-0.0441,0.0957,通过
劣质处方,0.6,0.45,24,495,134.06,118.08,152.21,0.2932,0.0741,失败
劣质处方,0.6,0.45,24,496,105.2,90.42,122.41,0.0507,0.0884,通过
劣质处方,0.6,0.45,24,497,125.08,106.7,146.64,0.2238,0.0928,失败
劣质处方,0.6,0.45,24,498,112.37,98.02,128.81,0.1166,0.0797,失败
劣质处方,0.6,0.45,24,499,117.41,102.79,134.12,0.1605,0.0776,失败
劣质处方,0.6,0.45,24,500,107.88,92.38,125.98,0.0758,0.0905,失败
劣质处方,0.6,0.45,36,1,111.39,98.02,126.57,0.1078,0.0756,失败
劣质处方,0.6,0.45,36,2,119.78,106.29,134.98,0.1805,0.0707,失败
劣质处方,0.6,0.45,36,3,103.66,89.26,120.38,0.036,0.0885,通过
劣质处方,0.6,0.45,36,4,110.47,100.38,121.57,0.0996,0.0567,通过
劣质处方,0.6,0.45,36,5,113.76,100.46,128.83,0.1289,0.0736,失败
劣质处方,0.6,0.45,36,6,114.4,103.06,126.99,0.1346,0.0618,失败
劣质处方,0.6,0.45,36,7,103.91,92.04,117.31,0.0384,0.0718,通过
劣质处方,0.6,0.45,36,8,110.96,97.79,125.9,0.104,0.0748,失败
劣质处方,0.6,0.45,36,9,104.11,92.44,117.26,0.0403,0.0704,通过
劣质处方,0.6,0.45,36,10,99.25,87.86,112.1,-0.0076,0.0721,通过
劣质处方,0.6,0.45,36,11,106.27,91.76,123.09,0.0609,0.0869,通过
劣质处方,0.6,0.45,36,12,116.31,103.47,130.75,0.1511,0.0693,失败
劣质处方,0.6,0.45,36,13,99.95,89.26,111.93,-0.0005,0.067,通过
劣质处方,0.6,0.45,36,14,117.25,103.02,133.45,0.1592,0.0766,失败
劣质处方,0.6,0.45,36,15,109.39,97.96,122.14,0.0897,0.0653,通过
劣质处方,0.6,0.45,36,16,106.61,93.14,122.02,0.064,0.0799,通过
劣质处方,0.6,0.45,36,17,108.04,94.68,123.3,0.0774,0.0781,通过
劣质处方,0.6,0.45,36,18,96.58,86.72,107.57,-0.0348,0.0638,通过
劣质处方,0.6,0.45,36,19,106.83,95.71,119.25,0.0661,0.0651,通过
劣质处方,0.6,0.45,36,20,110.91,98.36,125.05,0.1035,0.071,失败
劣质处方,0.6,0.45,36,21,113.83,100.84,128.49,0.1295,0.0717,失败
劣质处方,0.6,0.45,36,22,102.18,91.38,114.27,0.0216,0.0661,通过
劣质处方,0.6,0.45,36,23,100.98,85.29,119.57,0.0098,0.1,通过
劣质处方,0.6,0.45,36,24,108.99,97.75,121.54,0.0861,0.0645,通过
劣质处方,0.6,0.45,36,25,118.84,105.32,134.1,0.1726,0.0715,失败
劣质处方,0.6,0.45,36,26,97.64,84.76,112.47,-0.0239,0.0837,通过
劣质处方,0.6,0.45,36,27,111.19,98.32,125.74,0.1061,0.0728,失败
劣质处方,0.6,0.45,36,28,106.42,95.66,118.39,0.0622,0.0631,通过
劣质处方,0.6,0.45,36,29,98.13,90.47,106.45,-0.0188,0.0481,通过
劣质处方,0.6,0.45,36,30,101.03,90.46,112.83,0.0102,0.0654,通过
劣质处方,0.6,0.45,36,31,106.96,93.9,121.84,0.0673,0.0771,通过
劣质处方,0.6,0.45,36,32,112.72,99.42,127.81,0.1198,0.0743,失败
劣质处方,0.6,0.45,36,33,114.49,100.76,130.08,0.1353,0.0756,失败
劣质处方,0.6,0.45,36,34,126.38,110.9,144.01,0.2341,0.0773,失败
劣质处方,0.6,0.45,36,35,116.19,101.59,132.89,0.1501,0.0795,失败
劣质处方,0.6,0.45,36,36,113.39,98.11,131.04,0.1256,0.0856,失败
劣质处方,0.6,0.45,36,37,98.89,85.33,114.6,-0.0112,0.0873,通过
劣质处方,0.6,0.45,36,38,111.76,97.63,127.94,0.1112,0.08,失败
劣质处方,0.6,0.45,36,39,127.39,114.5,141.74,0.2421,0.0632,失败
劣质处方,0.6,0.45,36,40,95.31,84.42,107.61,-0.048,0.0718,通过
劣质处方,0.6,0.45,36,41,102.95,91.99,115.22,0.0291,0.0666,通过
劣质处方,0.6,0.45,36,42,108.44,96.59,121.75,0.0811,0.0685,通过
劣质处方,0.6,0.45,36,43,117.78,105.19,131.87,0.1636,0.0669,失败
劣质处方,0.6,0.45,36,44,108.11,98.96,118.11,0.078,0.0524,通过
劣质处方,0.6,0.45,36,45,109.52,99.94,120.02,0.0909,0.0542,通过
劣质处方,0.6,0.45,36,46,98.67,87.17,111.68,-0.0134,0.0733,通过
劣质处方,0.6,0.45,36,47,110.39,97.22,125.36,0.0989,0.0752,失败
劣质处方,0.6,0.45,36,48,100.14,88.75,112.99,0.0014,0.0714,通过
劣质处方,0.6,0.45,36,49,111.46,98.81,125.73,0.1085,0.0713,失败
劣质处方,0.6,0.45,36,50,115.59,102.92,129.82,0.1449,0.0687,失败
劣质处方,0.6,0.45,36,51,128.65,113.39,145.97,0.2519,0.0747,失败
劣质处方,0.6,0.45,36,52,97.36,86.59,109.47,-0.0267,0.0694,通过
劣质处方,0.6,0.45,36,53,106.82,95.98,118.89,0.066,0.0634,通过
劣质处方,0.6,0.45,36,54,108.13,94.11,124.24,0.0782,0.0822,通过
